City_ID,City,Lat,Lng,Feels Like,Min Temp,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
228,Port Macquarie,-31.4333,152.9167,62.04,62.38,63.9,79,99,4.79,AU,overcast clouds,2021-12-05 20:12:25
229,Rurrenabaque,-14.4413,-67.5278,77.18,75.29,75.29,99,100,2.04,BO,overcast clouds,2021-12-05 20:12:25
230,Mayumba,-3.432,10.6554,78.82,78.82,78.82,90,100,3.58,GA,overcast clouds,2021-12-05 20:12:25
231,Mikumi,-7.4041,36.9831,71.53,70.29,70.29,96,87,2.77,TZ,overcast clouds,2021-12-05 20:12:26
232,Coruripe,-10.1256,-36.1756,79.59,79.59,79.59,79,81,12.64,BR,broken clouds,2021-12-05 20:12:26
233,Shimoda,34.6667,138.95,42.21,48.11,48.11,83,100,15.05,JP,overcast clouds,2021-12-05 20:12:26
234,Gamba,-2.65,10.0,80.29,78.55,78.55,89,100,3.94,GA,overcast clouds,2021-12-05 20:12:27
235,Whitehorse,60.7161,-135.0538,-23.3,-10.7,-5.91,83,92,18.99,CA,overcast clouds,2021-12-05 20:12:27
236,Shashi,30.3072,112.2447,46.85,50.63,50.63,31,0,1.36,CN,clear sky,2021-12-05 20:12:27
237,Bogande,12.9714,-0.1436,78.57,80.58,80.58,11,3,8.61,BF,clear sky,2021-12-05 20:12:28
238,Gladstone,-23.85,151.25,74.03,72.79,73.33,78,72,8.05,AU,broken clouds,2021-12-05 20:12:28
239,Ilulissat,69.2167,-51.1,21.22,32.02,32.02,55,75,16.11,GL,broken clouds,2021-12-05 20:12:28
240,Chiredzi,-21.05,31.6667,84.09,82.42,82.42,55,2,12.86,ZW,clear sky,2021-12-05 20:12:29
241,Tiksi,71.6872,128.8694,-26.14,-13.54,-13.54,91,100,6.76,RU,overcast clouds,2021-12-05 20:12:29
242,Camacari,-12.6975,-38.3242,79.93,78.57,78.57,81,4,7.18,BR,clear sky,2021-12-05 20:12:29
243,Provideniya,64.3833,-173.3,17.76,30.36,30.36,100,100,28.99,RU,snow,2021-12-05 20:12:29
244,Fukue,32.6881,128.8419,55.47,57.24,57.24,60,100,5.19,JP,overcast clouds,2021-12-05 20:12:30
245,Souillac,-20.5167,57.5167,79.18,78.37,79.18,73,40,11.5,MU,scattered clouds,2021-12-05 20:12:30
246,Dingle,10.9995,122.6711,72.45,71.33,71.33,91,42,6.85,PH,scattered clouds,2021-12-05 20:12:30
247,Biak,-0.9131,122.8766,77.49,76.05,76.05,88,100,7.87,ID,moderate rain,2021-12-05 20:12:31
248,Muravlenko,63.7898,74.523,-28.93,-16.33,-16.33,92,100,8.3,RU,overcast clouds,2021-12-05 20:12:31
249,Madang,-5.2246,145.7966,78.94,77.2,77.2,92,91,1.79,PG,overcast clouds,2021-12-05 20:12:31
250,Bambanglipuro,-7.95,110.2833,64.94,64.6,64.6,89,99,5.26,ID,heavy intensity rain,2021-12-05 20:12:32
251,Camargo,27.6667,-105.1667,73.26,75.24,75.24,17,100,7.83,MX,overcast clouds,2021-12-05 20:12:32
252,Villa Maria,-32.4075,-63.2402,81.75,81.39,81.39,47,56,8.01,AR,broken clouds,2021-12-05 20:12:32
253,Port Elizabeth,-33.918,25.5701,68.88,68.09,68.09,91,100,4.88,ZA,overcast clouds,2021-12-05 20:12:33
254,Zemio,5.0314,25.1361,75.79,75.7,75.7,60,100,3.87,CF,overcast clouds,2021-12-05 20:12:33
255,Lompoc,34.6391,-120.4579,69.93,64.54,78.08,48,1,11.5,US,clear sky,2021-12-05 20:12:33
256,Talara,-4.5772,-81.2719,76.26,75.96,75.96,64,0,19.57,PE,clear sky,2021-12-05 20:12:34
257,Urusha,54.05,122.9,-7.98,0.97,0.97,91,86,4.12,RU,overcast clouds,2021-12-05 20:12:34
258,Waingapu,-9.6567,120.2641,80.1,78.64,78.64,83,100,4.16,ID,overcast clouds,2021-12-05 20:12:34
259,Sabinopolis,-18.6661,-43.0839,74.52,73.72,73.72,79,84,4.52,BR,broken clouds,2021-12-05 20:12:35
260,Sabang,5.8933,95.3214,86.67,81.37,81.37,77,87,15.14,ID,overcast clouds,2021-12-05 20:12:35
261,Bonavista,48.6499,-53.1147,24.98,34.12,34.12,59,98,13.2,CA,overcast clouds,2021-12-05 20:12:35
262,Altay,47.8667,88.1167,26.37,32.23,32.23,56,100,6.2,CN,overcast clouds,2021-12-05 20:12:36
263,Beringovskiy,63.05,179.3167,-4.65,7.95,7.95,81,100,40.53,RU,overcast clouds,2021-12-05 20:12:16
264,Sorong,-0.8833,131.25,79.12,79.12,79.12,86,89,4.03,ID,overcast clouds,2021-12-05 20:12:36
265,Abonnema,4.7084,6.7931,85.42,80.4,80.4,82,100,7.81,NG,overcast clouds,2021-12-05 20:12:37
266,Fort Beaufort,-32.7748,26.6338,63.95,63.36,63.36,97,100,0.34,ZA,light rain,2021-12-05 20:12:37
267,Manado,1.487,124.8455,75.7,74.17,74.17,94,40,2.3,ID,scattered clouds,2021-12-05 20:12:37
268,Tripoli,32.8752,13.1875,56.39,58.96,58.96,39,0,19.73,LY,clear sky,2021-12-05 20:11:24
269,Warrington,53.3925,-2.5802,40.48,38.14,42.89,85,40,1.01,GB,scattered clouds,2021-12-05 20:08:46
270,Traverse City,44.7631,-85.6206,17.17,27.37,29.14,91,90,13.8,US,heavy snow,2021-12-05 20:13:38
271,Khash,28.2211,61.2158,47.34,47.34,47.34,41,8,1.95,IR,clear sky,2021-12-05 20:13:38
272,Padong,18.0522,120.7567,79.02,77.52,77.52,86,88,6.02,PH,overcast clouds,2021-12-05 20:13:39
273,Svetlyy,54.675,20.1347,17.31,26.96,28.45,93,100,14.32,RU,overcast clouds,2021-12-05 20:13:39
274,Talnakh,69.4865,88.3972,-33.39,-20.79,-20.79,99,100,13.62,RU,snow,2021-12-05 20:13:39
275,Palmer,42.1584,-72.3287,42.57,39.2,46.06,46,75,0.0,US,broken clouds,2021-12-05 20:13:40
276,Muncar,-8.4333,114.3333,78.76,77.13,77.13,90,100,7.45,ID,overcast clouds,2021-12-05 20:13:40
277,Constitucion,-35.3333,-72.4167,69.06,69.8,69.8,55,4,6.87,CL,clear sky,2021-12-05 20:13:40
278,Coquimbo,-29.9533,-71.3436,63.63,64.13,64.13,72,40,12.66,CL,scattered clouds,2021-12-05 20:12:28
279,Farafenni,13.5667,-15.6,83.53,87.12,87.12,14,100,8.21,GM,overcast clouds,2021-12-05 20:11:32
280,Somerset,40.5668,-74.5496,46.63,43.83,51.03,48,1,3.0,US,clear sky,2021-12-05 20:13:41
281,Tuatapere,-46.1333,167.6833,50.18,51.82,51.82,74,100,4.32,NZ,overcast clouds,2021-12-05 20:13:41
282,Copiapo,-27.3667,-70.3333,57.47,60.49,60.49,26,7,10.2,CL,clear sky,2021-12-05 20:13:42
283,Mahebourg,-20.4081,57.7,79.09,78.26,79.09,73,40,11.5,MU,scattered clouds,2021-12-05 20:13:42
284,Stabat,3.761,98.4513,77.0,75.18,75.4,98,100,2.04,ID,overcast clouds,2021-12-05 20:13:42
285,Turayf,31.6725,38.6637,50.4,52.66,52.66,59,0,13.33,SA,clear sky,2021-12-05 20:13:43
286,Yerbogachen,61.2767,108.0108,-25.87,-16.74,-16.74,100,100,3.02,RU,overcast clouds,2021-12-05 20:13:43
287,Soldotna,60.4878,-151.0583,4.12,12.22,17.08,85,75,5.75,US,broken clouds,2021-12-05 20:12:39
288,Rovaniemi,66.5,25.7167,-17.19,-8.19,-8.19,84,90,3.44,FI,overcast clouds,2021-12-05 20:13:43
289,Cape Town,-33.9258,18.4232,61.92,61.11,62.35,90,90,1.99,ZA,light intensity drizzle,2021-12-05 20:13:44
290,Reconquista,-29.15,-59.65,91.62,93.43,93.43,28,7,7.16,AR,clear sky,2021-12-05 20:13:44
291,Leningradskiy,69.3833,178.4167,-14.57,-1.97,-1.97,98,100,11.45,RU,snow,2021-12-05 20:13:44
292,Faya,18.3851,42.4509,50.5,52.32,52.32,69,0,2.64,SA,clear sky,2021-12-05 20:13:45
293,Sinop,41.7711,34.8709,43.18,47.68,47.68,84,29,9.95,TR,scattered clouds,2021-12-05 20:13:45
294,Lupiro,-8.3833,36.6667,72.46,71.31,71.31,92,100,3.22,TZ,overcast clouds,2021-12-05 20:13:45
295,Gao,16.6362,1.637,76.35,78.35,78.35,10,13,7.45,ML,few clouds,2021-12-05 20:13:46
296,Merauke,-8.4667,140.3333,79.68,79.68,79.68,81,100,2.84,ID,overcast clouds,2021-12-05 20:13:46
297,Vardo,70.3705,31.1107,-7.4,5.2,8.35,78,14,21.18,NO,few clouds,2021-12-05 20:13:46
298,Coihaique,-45.5752,-72.0662,66.56,67.95,70.41,45,75,8.05,CL,broken clouds,2021-12-05 20:09:16
299,Nouna,12.7333,-3.8667,79.99,82.53,82.53,11,12,8.93,BF,few clouds,2021-12-05 20:13:47
300,Odesskoye,54.2111,72.9651,11.52,20.91,20.91,89,58,7.76,RU,broken clouds,2021-12-05 20:13:47
301,Touros,-5.1989,-35.4608,94.93,85.1,85.1,75,83,15.99,BR,broken clouds,2021-12-05 20:13:47
302,Kirby,29.4633,-98.3856,76.24,72.55,77.7,81,90,5.01,US,overcast clouds,2021-12-05 20:13:48
303,Freeport,40.6576,-73.5832,47.01,43.97,49.28,38,1,1.01,US,clear sky,2021-12-05 20:11:52
304,Yuli,9.6989,10.2744,79.12,80.33,80.33,26,43,6.04,NG,scattered clouds,2021-12-05 20:13:48
305,San Quintin,30.4833,-115.95,65.05,65.59,65.59,68,0,13.2,MX,clear sky,2021-12-05 20:13:49
306,Mocuba,-16.8392,36.9856,82.71,80.53,80.53,62,56,6.8,MZ,broken clouds,2021-12-05 20:13:49
307,Sidi Ali,36.0998,0.4206,53.87,55.81,55.81,59,0,18.99,DZ,clear sky,2021-12-05 20:13:49
308,Madras,13.0878,80.2785,88.57,80.96,82.38,91,20,0.0,IN,mist,2021-12-05 20:12:38
309,Quatre Cocos,-20.2078,57.7625,78.89,78.1,78.91,70,25,13.22,MU,scattered clouds,2021-12-05 20:13:50
310,Kobayashi,31.9833,130.9833,40.93,42.73,42.73,89,99,3.51,JP,overcast clouds,2021-12-05 20:13:50
311,Anadyr,64.75,177.4833,1.89,14.49,14.49,85,100,27.22,RU,snow,2021-12-05 20:13:50
312,Taoudenni,22.6783,-3.9836,61.47,64.47,64.47,18,100,9.19,ML,overcast clouds,2021-12-05 20:13:51
313,Cochrane,51.1834,-114.4687,7.72,4.62,16.5,60,100,3.49,CA,overcast clouds,2021-12-05 20:10:14
314,Kalmanka,52.8992,83.5433,16.9,16.9,17.26,97,100,2.93,RU,overcast clouds,2021-12-05 20:13:51
315,Miyako,39.6367,141.9525,31.19,35.96,35.96,73,2,5.68,JP,clear sky,2021-12-05 20:13:51
316,Atambua,-9.1061,124.8925,75.88,74.59,74.59,88,100,2.13,ID,moderate rain,2021-12-05 20:13:52
317,Tommot,58.9564,126.2925,-6.38,6.22,6.22,87,100,8.25,RU,overcast clouds,2021-12-05 20:12:10
318,Abu Samrah,35.3029,37.1841,50.4,53.01,53.01,51,4,4.32,SY,clear sky,2021-12-05 20:14:52
319,Batagay-Alyta,67.8006,130.4114,-22.43,-22.43,-22.43,99,100,2.51,RU,overcast clouds,2021-12-05 20:14:53
320,Takoradi,4.8845,-1.7554,86.81,81.0,81.0,82,73,10.49,GH,broken clouds,2021-12-05 20:14:53
321,La Macarena,2.1837,-73.7849,91.11,86.99,86.99,55,92,6.22,CO,overcast clouds,2021-12-05 20:14:53
322,Sao Felix Do Xingu,-6.6447,-51.995,79.47,77.97,77.97,85,96,1.77,BR,overcast clouds,2021-12-05 20:14:54
323,Marabba,12.35,32.1833,81.41,83.88,83.88,24,3,10.65,SD,clear sky,2021-12-05 20:14:54
324,Huarmey,-10.0681,-78.1522,70.21,69.78,69.78,80,100,10.76,PE,overcast clouds,2021-12-05 20:14:54
325,Necochea,-38.5473,-58.7368,67.23,68.04,68.04,57,0,11.83,AR,clear sky,2021-12-05 20:14:55
326,Bjornevatn,69.6672,29.9847,-10.86,1.74,4.62,78,13,10.36,NO,few clouds,2021-12-05 20:14:55
327,Bohdan,48.0412,24.3522,34.61,34.61,34.61,93,100,1.81,UA,overcast clouds,2021-12-05 20:14:55
328,Tongchuan,35.0806,109.0897,35.37,40.15,40.15,35,4,6.93,CN,clear sky,2021-12-05 20:14:55
329,Keningau,5.3378,116.1602,73.27,71.74,72.05,99,100,1.45,MY,overcast clouds,2021-12-05 20:14:56
330,Oxapampa,-10.5775,-75.4017,66.22,66.36,66.36,75,100,1.57,PE,overcast clouds,2021-12-05 20:14:56
331,Itoman,26.1247,127.6694,65.5,64.4,66.22,63,40,5.75,JP,scattered clouds,2021-12-05 20:14:57
332,Deputatskiy,69.3,139.9,-22.5,-22.5,-22.5,97,100,2.44,RU,overcast clouds,2021-12-05 20:14:57
333,Nador,35.174,-2.9287,58.26,59.07,59.25,72,20,23.02,MA,few clouds,2021-12-05 20:14:57
334,General Roca,-39.0333,-67.5833,84.36,88.14,88.14,14,0,10.78,AR,clear sky,2021-12-05 20:14:57
335,Vila Franca Do Campo,37.7167,-25.4333,64.13,63.01,64.2,81,44,3.31,PT,scattered clouds,2021-12-05 20:14:58
336,Thomasville,35.8826,-80.082,58.05,57.42,62.98,46,1,7.29,US,clear sky,2021-12-05 20:11:30
337,San Juan,-31.5375,-68.5364,83.43,85.51,85.51,31,2,5.77,AR,clear sky,2021-12-05 20:14:58
338,Bilibino,68.0546,166.4372,-19.26,-19.26,-19.26,99,100,2.8,RU,light snow,2021-12-05 20:14:59
339,Okhotsk,59.3833,143.3,-26.63,-14.03,-14.03,88,20,8.93,RU,few clouds,2021-12-05 20:14:59
340,Jiuquan,39.7432,98.5174,26.83,26.83,26.83,47,10,2.62,CN,clear sky,2021-12-05 20:14:59
341,Arrifes,37.7667,-25.7,59.81,61.05,62.24,63,75,5.75,PT,broken clouds,2021-12-05 20:15:00
342,Ust-Tsilma,65.441,52.1498,-2.36,4.86,4.86,98,80,3.49,RU,broken clouds,2021-12-05 20:15:00
343,Viedma,-40.8135,-62.9967,83.26,86.52,86.52,20,0,14.54,AR,clear sky,2021-12-05 20:10:25
344,Dawlatabad,36.4141,64.9053,45.37,47.3,47.3,67,0,4.52,AF,clear sky,2021-12-05 20:15:00
345,Padang,-0.9492,100.3543,78.21,76.78,76.78,86,99,1.79,ID,overcast clouds,2021-12-05 20:15:01
346,Ballina,-28.8667,153.5667,64.27,62.94,64.78,99,88,5.77,AU,overcast clouds,2021-12-05 20:15:01
347,Cravo Norte,6.3017,-70.2041,91.0,87.76,87.76,51,93,5.97,CO,overcast clouds,2021-12-05 20:15:01
348,Quimper,48.0,-4.1,40.37,42.87,46.98,71,0,16.11,FR,clear sky,2021-12-05 20:15:02
349,Mahibadhoo,3.7833,72.9667,88.5,82.09,82.09,78,25,12.37,MV,scattered clouds,2021-12-05 20:15:02
350,Pak Chong,14.708,101.4161,61.54,61.81,61.81,82,89,5.3,TH,overcast clouds,2021-12-05 20:15:03
351,Taganak,6.0833,118.3,89.01,83.3,83.3,70,71,8.86,PH,broken clouds,2021-12-05 20:15:03
352,Meulaboh,4.1363,96.1285,77.61,76.21,76.21,87,98,3.94,ID,overcast clouds,2021-12-05 20:15:03
353,Hammerfest,70.6634,23.6821,14.45,26.33,27.05,80,40,17.27,NO,scattered clouds,2021-12-05 20:15:04
354,Cidreira,-30.1811,-50.2056,72.43,71.62,71.62,84,30,15.99,BR,scattered clouds,2021-12-05 20:15:04
355,Iguala,18.3438,-99.5372,86.07,88.65,88.77,28,0,3.11,MX,clear sky,2021-12-05 20:15:04
356,Baft,29.234,56.6057,45.3,45.3,45.3,27,8,2.21,IR,clear sky,2021-12-05 20:15:05
357,Sao Filipe,14.8961,-24.4956,76.71,76.12,76.12,70,57,9.98,CV,broken clouds,2021-12-05 20:15:05
358,Hamada,34.8833,132.0833,37.45,41.0,41.0,75,7,5.26,JP,clear sky,2021-12-05 20:15:05
359,Armacao De Pera,37.1026,-8.357,55.76,57.11,57.11,69,1,11.72,PT,clear sky,2021-12-05 20:15:06
360,Khurba,50.4072,136.8819,-1.7,10.9,10.9,92,99,10.89,RU,overcast clouds,2021-12-05 20:15:06
361,Cabedelo,-6.9811,-34.8339,89.94,83.07,83.07,75,89,15.14,BR,overcast clouds,2021-12-05 20:11:09
362,Muroto,33.2833,134.15,51.87,53.65,53.65,67,93,10.02,JP,overcast clouds,2021-12-05 20:15:06
363,Liverpool,53.4106,-2.9779,36.23,38.79,42.76,87,40,5.75,GB,scattered clouds,2021-12-05 20:15:07
364,Karwar,14.8,74.1333,74.34,73.31,73.31,85,6,5.88,IN,clear sky,2021-12-05 20:15:07
365,Navirai,-23.065,-54.1906,92.88,95.11,95.11,25,12,4.74,BR,few clouds,2021-12-05 20:16:08
366,Buchanan,5.8808,-10.0467,76.19,75.16,75.16,81,74,7.74,LR,broken clouds,2021-12-05 20:16:08
367,Lavrentiya,65.5833,-171.0,18.97,30.25,30.25,97,100,16.04,RU,snow,2021-12-05 20:16:08
368,Bud,39.447,-86.1758,43.09,41.34,55.35,89,100,12.84,US,overcast clouds,2021-12-05 20:16:09
369,Price,39.5994,-110.8107,47.97,51.06,56.71,37,1,5.75,US,clear sky,2021-12-05 20:15:39
370,Khanpur,28.6453,70.6567,58.5,61.52,61.52,24,0,2.82,PK,clear sky,2021-12-05 20:16:09
371,Oudtshoorn,-33.5907,22.2014,65.39,65.35,65.35,81,50,5.75,ZA,moderate rain,2021-12-05 20:16:09
372,Kinwat,19.6333,78.2,67.5,67.91,67.91,66,1,2.08,IN,clear sky,2021-12-05 20:16:10
373,San Cristobal,7.7669,-72.225,80.87,80.78,80.78,44,66,6.11,VE,broken clouds,2021-12-05 20:16:10
374,Chernyshevskiy,63.0128,112.4714,-36.31,-36.31,-36.31,100,24,2.98,RU,few clouds,2021-12-05 20:16:10
375,Atar,20.5169,-13.0499,71.01,73.27,73.27,15,100,12.17,MR,overcast clouds,2021-12-05 20:16:11
376,Viesca,25.35,-102.8,79.16,79.16,79.16,21,100,10.56,MX,overcast clouds,2021-12-05 20:16:11
377,Xuddur,4.1213,43.8894,75.61,76.23,76.23,44,68,3.11,SO,broken clouds,2021-12-05 20:16:11
378,Guasdualito,7.2424,-70.7324,97.57,87.8,87.8,66,84,4.61,VE,broken clouds,2021-12-05 20:16:12
379,Nishihara,26.1842,127.7558,66.56,63.68,67.28,61,20,4.61,JP,few clouds,2021-12-05 20:16:12
380,Broome,42.2506,-75.833,40.12,36.37,43.21,57,75,1.01,US,broken clouds,2021-12-05 20:16:12
381,Lorengau,-2.0226,147.2712,92.34,83.39,83.39,80,48,15.79,PG,scattered clouds,2021-12-05 20:16:13
382,Lumberton,34.6182,-79.0086,63.59,62.04,67.93,69,100,5.14,US,overcast clouds,2021-12-05 20:11:46
383,Iberia,29.9502,-91.7507,75.25,72.97,76.08,69,1,9.22,US,clear sky,2021-12-05 20:16:13
384,Hami,42.8,93.45,25.12,30.42,30.42,49,99,5.1,CN,overcast clouds,2021-12-05 20:14:24
385,Cuncolim,15.1667,73.9833,72.57,71.53,71.53,89,5,3.71,IN,clear sky,2021-12-05 20:16:14
386,Banjar,-8.19,114.9675,91.22,81.91,82.26,90,100,6.04,ID,moderate rain,2021-12-05 20:16:14
387,Lebu,-37.6167,-73.65,63.95,64.81,64.81,63,0,13.13,CL,clear sky,2021-12-05 20:16:14
388,College,64.8569,-147.8028,-6.56,-18.42,3.9,77,75,0.0,US,broken clouds,2021-12-05 20:16:15
389,Riyadh,24.6877,46.7219,58.24,60.94,60.94,32,4,8.34,SA,clear sky,2021-12-05 20:11:32
390,Ilhabela,-23.7781,-45.3581,75.78,74.53,74.53,87,92,5.84,BR,overcast clouds,2021-12-05 20:14:24
391,Riviere-Au-Renard,48.9957,-64.3971,8.89,21.2,21.49,52,100,13.33,CA,overcast clouds,2021-12-05 20:16:15
392,Geraldton,-28.7667,114.6,64.85,64.13,64.81,82,3,8.05,AU,clear sky,2021-12-05 20:15:59
393,Ta Khmau,11.4833,104.95,73.92,73.45,73.45,73,40,2.3,KH,scattered clouds,2021-12-05 20:16:16
394,Champagnole,46.7445,5.9135,29.5,30.43,36.5,93,100,3.04,FR,snow,2021-12-05 20:16:16
395,Port-Gentil,-0.7193,8.7815,86.43,80.76,80.76,83,100,9.91,GA,moderate rain,2021-12-05 20:14:13
396,Surt,31.2089,16.5887,56.03,58.89,58.89,33,0,13.11,LY,clear sky,2021-12-05 20:16:17
397,Warrnambool,-38.3833,142.4833,51.69,52.81,52.81,83,97,7.31,AU,overcast clouds,2021-12-05 20:16:17
398,Pandhurna,21.6,78.5167,63.72,65.07,65.07,52,0,4.25,IN,clear sky,2021-12-05 20:16:17
399,Mitsamiouli,-11.3847,43.2844,86.86,81.46,81.46,77,27,10.76,KM,scattered clouds,2021-12-05 20:16:18
400,Berlevag,70.8578,29.0864,10.35,8.4,22.95,63,0,27.63,NO,clear sky,2021-12-05 20:16:18
401,Muros,42.7762,-9.0603,50.97,49.68,53.24,91,54,8.59,ES,broken clouds,2021-12-05 20:16:18
402,Plettenberg Bay,-34.0527,23.3716,65.53,65.26,65.26,86,93,9.6,ZA,light rain,2021-12-05 20:16:19
403,Katsuura,35.1333,140.3,42.15,46.51,48.15,74,99,12.03,JP,overcast clouds,2021-12-05 20:16:19
404,Tutoia,-2.7619,-42.2744,100.38,87.78,87.78,76,42,13.13,BR,moderate rain,2021-12-05 20:16:19
405,Klaksvik,62.2266,-6.589,26.87,34.72,34.72,59,26,10.47,FO,scattered clouds,2021-12-05 20:16:20
406,Norman Wells,65.282,-126.8329,-27.22,-14.62,-14.62,81,40,5.28,CA,scattered clouds,2021-12-05 20:16:20
407,Kaiserslautern,49.45,7.75,34.39,31.78,39.34,65,90,0.0,DE,overcast clouds,2021-12-05 20:16:20
408,Mattru,7.6244,-11.8332,79.11,77.68,77.68,84,53,3.6,SL,broken clouds,2021-12-05 20:16:21
409,Port Hedland,-20.3167,118.5667,89.92,91.45,91.45,31,100,16.11,AU,overcast clouds,2021-12-05 20:16:21
410,Zhezkazgan,47.8043,67.7144,25.63,32.54,32.54,96,100,7.78,KZ,overcast clouds,2021-12-05 20:16:21
411,Saint-Gedeon,48.5001,-71.7658,-0.38,7.2,12.78,70,100,9.28,CA,overcast clouds,2021-12-05 20:16:22
412,Pacasmayo,-7.4006,-79.5714,70.95,70.7,70.7,74,85,15.61,PE,overcast clouds,2021-12-05 20:17:22
413,Ilheus,-14.7889,-39.0494,80.08,78.6,78.62,83,40,9.22,BR,scattered clouds,2021-12-05 20:17:22
414,Charlestown,-32.95,151.6667,63.39,60.12,67.73,77,100,1.01,AU,overcast clouds,2021-12-05 20:17:23
415,Mangrol,21.1167,70.1167,73.0,73.35,73.35,56,0,11.27,IN,clear sky,2021-12-05 20:17:23
416,Olinda,-8.0089,-34.8553,88.59,82.13,82.13,78,40,8.05,BR,scattered clouds,2021-12-05 20:17:23
417,Alihe,50.5667,123.7167,3.42,11.7,11.7,88,4,4.85,CN,clear sky,2021-12-05 20:17:15
418,Lewiston,44.1003,-70.2148,30.83,32.38,38.75,57,1,4.61,US,clear sky,2021-12-05 20:15:53
419,Valparaiso,-33.0393,-71.6273,63.84,61.72,65.84,74,75,5.75,CL,broken clouds,2021-12-05 20:16:16
420,Jati,24.3539,68.2671,69.55,70.29,70.29,54,0,6.49,PK,clear sky,2021-12-05 20:17:24
421,Roebourne,-20.7833,117.1333,84.65,87.08,87.08,29,13,12.68,AU,few clouds,2021-12-05 20:17:24
422,Vanavara,60.34,102.2797,3.78,3.78,3.78,96,100,2.93,RU,light snow,2021-12-05 20:17:25
423,Marsh Harbour,26.5412,-77.0636,78.96,78.15,78.15,70,0,12.82,BS,clear sky,2021-12-05 20:17:25
424,Chuy,-33.6971,-53.4616,69.87,69.89,69.89,70,94,11.12,UY,overcast clouds,2021-12-05 20:17:26
425,Nuuk,64.1835,-51.7216,12.81,25.41,25.41,86,90,26.46,GL,light snow,2021-12-05 20:17:26
426,Palu,-0.8917,119.8707,75.97,74.41,74.41,94,76,2.89,ID,broken clouds,2021-12-05 20:17:26
427,Kuusamo,65.9667,29.1833,-11.16,-11.16,-11.16,84,90,1.14,FI,overcast clouds,2021-12-05 20:17:27
428,Stolin,51.8912,26.846,25.0,30.45,30.45,81,100,5.28,BY,overcast clouds,2021-12-05 20:17:27
429,Awjilah,29.1081,21.2869,57.34,59.02,59.02,58,0,5.86,LY,clear sky,2021-12-05 20:17:27
430,Nelson Bay,-32.7167,152.15,65.21,60.76,68.0,71,100,8.1,AU,overcast clouds,2021-12-05 20:17:28
431,Rudbar,30.15,62.6,49.6,52.45,52.45,47,0,5.57,AF,clear sky,2021-12-05 20:17:28
432,Naron,43.5167,-8.1528,51.53,50.56,55.69,85,91,8.99,ES,overcast clouds,2021-12-05 20:17:28
433,Kluang,2.0251,103.3328,76.64,74.93,74.93,96,100,3.53,MY,light rain,2021-12-05 20:17:29
434,Husavik,66.0449,-17.3389,28.83,39.11,39.11,74,100,22.03,IS,overcast clouds,2021-12-05 20:17:29
435,Ternate,0.8,127.4,88.03,81.59,81.59,81,87,10.89,ID,overcast clouds,2021-12-05 20:17:29
436,Raymondville,26.4815,-97.7831,84.9,80.94,85.28,54,100,19.46,US,overcast clouds,2021-12-05 20:17:30
437,Tanabi,-20.6264,-49.6492,83.28,82.62,82.62,49,23,0.92,BR,few clouds,2021-12-05 20:17:30
438,Wajir,1.7471,40.0573,85.01,84.58,84.58,46,64,8.25,KE,broken clouds,2021-12-05 20:17:30
439,Gombong,-7.6072,109.5142,87.58,65.71,80.83,88,99,1.95,ID,moderate rain,2021-12-05 20:17:31
440,Lingyuan,41.24,119.4011,25.7,34.74,34.74,43,100,13.33,CN,overcast clouds,2021-12-05 20:17:31
441,Izhmorskiy,56.194,86.6414,17.06,28.94,28.94,93,100,16.64,RU,overcast clouds,2021-12-05 20:17:31
442,Le Port,-20.9373,55.2919,78.01,75.61,77.0,79,24,5.66,RE,few clouds,2021-12-05 20:17:32
443,Surgut,61.25,73.4167,-21.82,-9.22,-9.22,77,40,8.95,RU,scattered clouds,2021-12-05 20:17:32
444,Kurilsk,45.2333,147.8833,27.57,34.39,34.39,76,61,8.32,RU,broken clouds,2021-12-05 20:17:32
445,Balikpapan,-1.2675,116.8289,76.75,75.29,75.29,90,100,7.43,ID,overcast clouds,2021-12-05 20:17:33
446,Bodden Town,19.2833,-81.25,95.05,81.93,84.97,77,40,8.01,KY,scattered clouds,2021-12-05 20:17:33
447,Nemuro,43.3236,145.575,34.38,40.23,40.23,65,0,8.97,JP,clear sky,2021-12-05 20:17:33
448,Tvoroyri,61.5556,-6.8111,26.1,34.99,34.99,59,28,13.13,FO,scattered clouds,2021-12-05 20:17:34
449,Narrabri,-30.3167,149.7833,64.15,64.53,64.53,74,93,4.0,AU,overcast clouds,2021-12-05 20:17:34
450,Ixtapa,20.7,-105.2,86.11,83.43,83.43,58,90,4.61,MX,overcast clouds,2021-12-05 20:17:34
451,Akureyri,65.6835,-18.0878,34.14,39.13,39.13,56,20,6.91,IS,heavy intensity rain,2021-12-05 20:17:35
452,Atbasar,51.8,68.3333,0.57,9.7,9.7,97,66,5.23,KZ,broken clouds,2021-12-05 20:17:35
453,Kondopoga,62.2057,34.2614,6.53,14.7,15.48,94,100,6.02,RU,overcast clouds,2021-12-05 20:17:35
454,Narsaq,60.9167,-46.05,19.24,26.82,26.82,85,100,7.02,GL,overcast clouds,2021-12-05 20:17:36
455,Najran,17.4924,44.1277,54.99,57.85,57.85,35,0,0.63,SA,clear sky,2021-12-05 20:17:36
456,Shestakovo,56.4915,103.96,15.37,24.93,24.93,95,100,9.31,RU,snow,2021-12-05 20:17:36
